Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2004-06-18,15,739,З 4м/с,11,741,З 4м/с
2004-06-19,17,742,Ю 4м/с,16,742,Ю 4м/с
2004-06-20,21,746,ЮЗ 3м/с,16,747,ЮЗ 3м/с
2004-06-21,24,750,Ю 2м/с,22,749,Ю 2м/с
2004-06-22,27,748,ЮВ 3м/с,25,747,ЮВ 3м/с
2004-06-23,18,746,СВ 2м/с,17,744,СВ 2м/с
2004-06-24,21,745,С 2м/с,19,745,С 2м/с
2004-06-25,20,744,СЗ 1м/с,19,744,СЗ 1м/с
2004-06-26,17,744,СЗ 1м/с,17,744,СЗ 1м/с
2004-06-27,23,743,ЮЗ 3м/с,19,742,ЮЗ 3м/с
2004-06-28,21,742,З 3м/с,17,742,З 3м/с
2004-06-29,21,741,З 2м/с,16,741,З 2м/с
2004-06-30,21,741,ЮЗ 2м/с,16,741,ЮЗ 2м/с
2004-07-01,23,741,С 3м/с,20,741,С 3м/с
2004-07-02,21,742,С 2м/с,18,743,С 2м/с
2004-07-03,17,744,СЗ 3м/с,17,745,СЗ 3м/с
2004-07-04,19,741,Ю 4м/с,18,739,Ю 4м/с
2004-07-05,15,746,ЮЗ 4м/с,12,747,ЮЗ 4м/с
2004-07-06,19,747,З 2м/с,15,746,З 2м/с
2004-07-07,20,744,С 1м/с,15,744,С 1м/с
2004-07-08,21,746,СЗ 4м/с,19,746,СЗ 4м/с
2004-07-09,19,745,С 3м/с,17,745,С 3м/с
2004-07-10,25,744,С 1м/с,19,743,С 1м/с
2004-07-11,25,741,Ю 2м/с,19,739,Ю 2м/с
2004-07-12,19,741,З 2м/с,18,740,З 2м/с
2004-07-13,22,740,ЮЗ 3м/с,20,741,ЮЗ 3м/с
2004-07-14,26,742,ЮВ 2м/с,24,741,ЮВ 2м/с
2004-07-15,26,739,ЮВ 5м/с,21,740,ЮВ 5м/с
2004-07-16,20,744,Ю 5м/с,16,745,Ю 5м/с
2004-07-17,19,747,З 2м/с,16,747,З 2м/с
2004-07-18,15,748,Ш,16,748,Ш
2004-07-19,19,750,СВ 3м/с,14,750,СВ 3м/с
2004-07-20,21,748,СЗ 4м/с,18,747,СЗ 4м/с
2004-07-21,16,746,С 4м/с,16,747,С 4м/с
2004-07-22,22,747,СВ 3м/с,20,747,СВ 3м/с
2004-07-23,18,745,СВ 1м/с,18,747,СВ 1м/с
2004-07-24,25,754,С 1м/с,19,746,С 1м/с
2004-07-25,24,744,СВ 3м/с,19,744,СВ 3м/с
2004-07-26,26,744,ЮЗ 1м/с,19,744,ЮЗ 1м/с
2004-07-27,24,746,ЮВ 1м/с,19,747,ЮВ 1м/с
2004-07-28,27,747,ЮЗ 1м/с,20,747,ЮЗ 1м/с
2004-07-29,23,747,СЗ 1м/с,21,747,СЗ 1м/с
2004-07-30,20,747,ЮВ 2м/с,18,748,ЮВ 2м/с
2004-07-31,26,749,СВ 1м/с,19,749,СВ 1м/с
2004-08-01,27,748,В 1м/с,20,748,В 1м/с
2004-08-02,25,748,В 3м/с,20,748,В 3м/с
2004-08-03,25,749,В 2м/с,20,749,В 2м/с
2004-08-04,22,751,СВ 3м/с,18,752,СВ 3м/с
2004-08-05,23,754,В 3м/с,15,754,В 3м/с
2004-08-06,25,754,В 2м/с,16,754,В 2м/с
2004-08-07,24,754,ЮВ 1м/с,16,753,ЮВ 1м/с
2004-08-08,26,750,ЮВ 1м/с,18,750,ЮВ 1м/с
2004-08-09,21,747,ЮВ 1м/с,17,747,ЮВ 1м/с
2004-08-10,22,744,З 2м/с,17,743,З 2м/с
2004-08-11,13,744,СВ 3м/с,11,744,СВ 3м/с
2004-08-12,21,738,З 3м/с,16,738,З 3м/с
2004-08-13,17,740,СЗ 5м/с,11,740,СЗ 5м/с
2004-08-14,16,730,Ю 6м/с,15,729,Ю 6м/с
2004-08-15,14,737,СЗ 3м/с,10,741,СЗ 3м/с
2004-08-16,20,744,З 4м/с,16,745,З 4м/с
2004-08-17,23,749,СЗ 2м/с,15,750,СЗ 2м/с
2004-08-18,26,749,ЮЗ 4м/с,17,748,ЮЗ 4м/с
2004-08-19,27,748,СЗ 3м/с,16,748,СЗ 3м/с
2004-08-20,28,747,Ю 2м/с,18,746,Ю 2м/с
2004-08-21,29,744,Ю 5м/с,24,744,Ю 5м/с
2004-08-22,28,745,ЮЗ 4м/с,23,745,ЮЗ 4м/с
2004-08-23,31,744,Ю 2м/с,22,744,Ю 2м/с
2004-08-24,18,747,СВ 3м/с,16,747,СВ 3м/с
2004-08-25,19,747,С 4м/с,12,747,С 4м/с
2004-08-26,19,749,З 1м/с,12,749,З 1м/с
2004-08-27,20,750,ЮВ 3м/с,15,750,ЮВ 3м/с
2004-08-28,23,750,Ю 3м/с,17,750,Ю 3м/с
2004-08-29,25,750,ЮВ 1м/с,15,750,ЮВ 1м/с
2004-08-30,26,750,В 1м/с,18,750,В 1м/с
2004-08-31,27,750,СВ 2м/с,20,750,СВ 2м/с
2004-09-01,26,749,ЮВ 3м/с,21,749,ЮВ 3м/с
2004-09-02,23,747,В 2м/с,20,747,В 2м/с
2004-09-03,18,746,ЮЗ 2м/с,14,747,ЮЗ 2м/с
2004-09-04,16,749,СВ 3м/с,9,751,СВ 3м/с
2004-09-05,15,756,С 3м/с,6,756,С 3м/с
2004-09-06,18,753,З 3м/с,12,752,З 3м/с
2004-09-07,18,745,З 4м/с,10,746,З 4м/с
2004-09-08,14,744,СЗ 2м/с,6,744,СЗ 2м/с
2004-09-09,12,747,С 3м/с,8,747,С 3м/с
2004-09-10,12,750,С 3м/с,6,750,С 3м/с
2004-09-11,15,746,ЮЗ 4м/с,11,744,ЮЗ 4м/с
2004-09-12,19,744,З 4м/с,12,744,З 4м/с
2004-09-13,18,744,ЮЗ 3м/с,16,746,ЮЗ 3м/с
2004-09-14,18,750,СЗ 2м/с,10,751,СЗ 2м/с
2004-09-15,22,750,ЮЗ 3м/с,16,749,ЮЗ 3м/с
2004-09-16,23,747,ЮЗ 6м/с,17,745,ЮЗ 6м/с
2004-09-17,14,750,З 4м/с,7,753,З 4м/с
2004-09-18,16,756,СЗ 2м/с,8,755,СЗ 2м/с
2004-09-19,18,753,З 3м/с,8,753,З 3м/с
2004-09-20,21,751,ЮЗ 3м/с,12,750,ЮЗ 3м/с
2004-09-21,22,745,Ю 3м/с,15,743,Ю 3м/с
2004-09-22,14,738,Ю 2м/с,13,734,Ю 2м/с
2004-09-23,12,738,Ю 3м/с,7,738,Ю 3м/с
2004-09-24,13,741,Ю 3м/с,7,741,Ю 3м/с
2004-09-25,13,749,ЮЗ 3м/с,8,750,ЮЗ 3м/с
2004-09-26,9,750,В 1м/с,9,750,В 1м/с
2004-09-27,10,748,В 1м/с,9,748,В 1м/с
2004-09-28,13,746,ЮВ 2м/с,14,744,ЮВ 2м/с
2004-09-29,14,747,З 2м/с,10,748,З 2м/с
2004-09-30,13,750,Ю 2м/с,11,750,Ю 2м/с
2004-10-01,12,747,В 2м/с,10,747,В 2м/с
2004-10-02,10,747,СВ 3м/с,7,748,СВ 3м/с
2004-10-03,7,750,СВ 3м/с,4,752,СВ 3м/с
2004-10-04,4,754,С 3м/с,4,756,С 3м/с
2004-10-05,5,757,СЗ 2м/с,4,757,СЗ 2м/с
2004-10-06,11,756,ЮЗ 2м/с,6,755,ЮЗ 2м/с
2004-10-07,16,751,ЮЗ 6м/с,10,750,ЮЗ 6м/с
2004-10-08,15,747,ЮЗ 4м/с,11,747,ЮЗ 4м/с
2004-10-09,10,741,З 2м/с,7,742,З 2м/с
2004-10-10,8,741,З 1м/с,6,742,З 1м/с
2004-10-11,3,746,СВ 3м/с,1,749,СВ 3м/с
2004-10-12,3,756,С 3м/с,1,759,С 3м/с
2004-10-13,4,759,З 3м/с,3,759,З 3м/с
2004-10-14,6,758,З 3м/с,4,758,З 3м/с
2004-10-15,8,757,СЗ 2м/с,0,757,СЗ 2м/с
2004-10-16,8,757,ЮЗ 1м/с,1,756,ЮЗ 1м/с
2004-10-17,6,753,ЮВ 4м/с,5,750,ЮВ 4м/с
2004-10-18,7,741,ЮВ 5м/с,7,740,ЮВ 5м/с
2004-10-19,10,742,Ю 4м/с,8,741,Ю 4м/с
2004-10-20,7,739,Ю 3м/с,6,740,Ю 3м/с
2004-10-21,8,744,С 2м/с,7,747,С 2м/с
2004-10-22,8,750,С 2м/с,5,750,С 2м/с
2004-10-23,5,744,СЗ 2м/с,5,741,СЗ 2м/с
2004-10-24,10,732,З 3м/с,7,735,З 3м/с
2004-10-25,4,745,СЗ 1м/с,3,747,СЗ 1м/с
2004-10-26,10,745,ЮЗ 4м/с,12,744,ЮЗ 4м/с
2004-10-27,12,745,ЮЗ 3м/с,10,745,ЮЗ 3м/с
2004-10-28,8,741,З 5м/с,4,746,З 5м/с
2004-10-29,7,750,ЮЗ 2м/с,5,748,ЮЗ 2м/с
2004-10-30,3,748,СВ 3м/с,3,750,СВ 3м/с
2004-10-31,3,744,ЮВ 4м/с,7,740,ЮВ 4м/с
2004-11-01,4,745,СЗ 3м/с,4,747,СЗ 3м/с
2004-11-02,5,747,СЗ 3м/с,2,750,СЗ 3м/с
2004-11-03,3,753,СЗ 3м/с,2,751,СЗ 3м/с
2004-11-04,6,753,СЗ 2м/с,2,753,СЗ 2м/с
2004-11-05,6,747,ЮЗ 2м/с,6,746,ЮЗ 2м/с
2004-11-06,9,744,Ю 2м/с,6,746,Ю 2м/с
2004-11-07,4,751,СВ 1м/с,5,750,СВ 1м/с
2004-11-08,3,752,Ш,3,753,Ш
2004-11-09,4,756,С 1м/с,3,756,С 1м/с
2004-11-10,3,759,Ш,2,759,Ш
2004-11-11,4,759,СВ 1м/с,3,759,СВ 1м/с
2004-11-12,3,753,ЮЗ 3м/с,1,751,ЮЗ 3м/с
2004-11-13,6,747,ЮЗ 4м/с,6,747,ЮЗ 4м/с
2004-11-14,8,742,Ю 4м/с,2,744,Ю 4м/с
2004-11-15,1,748,ЮЗ 3м/с,0,744,ЮЗ 3м/с
2004-11-16,0,733,ЮЗ 3м/с,0,732,ЮЗ 3м/с
2004-11-17,-1,736,З 2м/с,-1,737,З 2м/с
2004-11-18,-1,734,Ю 4м/с,-2,721,Ю 4м/с
2004-11-19,1,729,ЮЗ 5м/с,-1,735,ЮЗ 5м/с
2004-11-20,3,726,ЮВ 3м/с,5,720,ЮВ 3м/с
2004-11-21,-5,732,ЮЗ 7м/с,-6,737,ЮЗ 7м/с
2004-11-22,-5,749,ЮЗ 3м/с,-11,751,ЮЗ 3м/с
2004-11-23,-4,752,Ю 1м/с,-8,752,Ю 1м/с
2004-11-24,-6,755,СВ 2м/с,-9,754,СВ 2м/с
2004-11-25,-9,750,С 3м/с,-14,748,С 3м/с
2004-11-26,-7,741,ЮЗ 2м/с,-6,740,ЮЗ 2м/с
2004-11-27,-5,738,З 3м/с,-8,738,З 3м/с
2004-11-28,-7,743,СЗ 3м/с,-14,746,СЗ 3м/с
2004-11-29,-11,751,З 1м/с,-16,752,З 1м/с
2004-11-30,-12,753,Ш,-19,754,Ш
2004-12-01,-9,751,Ю 4м/с,-6,749,Ю 4м/с
2004-12-02,-6,747,Ю 4м/с,-6,745,Ю 4м/с
2004-12-03,1,737,ЮЗ 3м/с,-2,739,ЮЗ 3м/с
2004-12-04,-2,745,З 2м/с,-7,747,З 2м/с
2004-12-05,-1,744,З 3м/с,0,744,З 3м/с
2004-12-06,1,741,ЮЗ 2м/с,1,741,ЮЗ 2м/с
2004-12-07,1,744,Ш,0,744,Ш
2004-12-08,1,741,ЮЗ 3м/с,1,740,ЮЗ 3м/с
2004-12-09,1,741,З 2м/с,0,744,З 2м/с
2004-12-10,-3,747,СЗ 3м/с,-3,747,СЗ 3м/с
2004-12-11,-4,750,СЗ 2м/с,-8,749,СЗ 2м/с
2004-12-12,-1,740,Ю 3м/с,0,738,Ю 3м/с
2004-12-13,-4,744,С 4м/с,-6,748,С 4м/с
2004-12-14,-9,754,С 3м/с,-11,756,С 3м/с
2004-12-15,-12,755,ЮЗ 1м/с,-15,753,ЮЗ 1м/с
2004-12-16,-5,744,ЮЗ 4м/с,-3,744,ЮЗ 4м/с
2004-12-17,0,745,Ю 2м/с,-2,744,Ю 2м/с
2004-12-18,1,744,Ю 3м/с,1,744,Ю 3м/с
2004-12-19,1,741,Ю 5м/с,0,741,Ю 5м/с
2004-12-20,-1,744,Ю 3м/с,-2,745,Ю 3м/с
2004-12-21,-2,748,С 1м/с,-2,749,С 1м/с
2004-12-22,-6,750,СЗ 2м/с,-7,750,СЗ 2м/с
2004-12-23,-9,747,Ю 3м/с,-12,744,Ю 3м/с
2004-12-24,-7,740,Ю 5м/с,-8,739,Ю 5м/с
2004-12-25,-1,739,Ю 3м/с,0,742,Ю 3м/с
2004-12-26,1,747,Ю 5м/с,0,747,Ю 5м/с
2004-12-27,0,748,Ш,0,748,Ш
2004-12-28,0,743,В 2м/с,0,742,В 2м/с
2004-12-29,-1,749,С 1м/с,-4,751,С 1м/с
2004-12-30,-9,756,Ш,-10,756,Ш
2004-12-31,-4,747,Ю 5м/с,0,744,Ю 5м/с
2005-01-01,0,749,З 3м/с,-3,750,З 3м/с
2005-01-02,-1,744,ЮВ 1м/с,0,743,ЮВ 1м/с
2005-01-03,0,739,Ю 4м/с,0,739,Ю 4м/с
2005-01-04,0,741,Ю 3м/с,-1,741,Ю 3м/с
2005-01-05,-1,742,Ю 3м/с,-2,739,Ю 3м/с
2005-01-06,0,736,Ю 3м/с,-1,739,Ю 3м/с
2005-01-07,0,744,ЮЗ 2м/с,0,744,ЮЗ 2м/с
2005-01-08,4,736,ЮЗ 3м/с,3,737,ЮЗ 3м/с
2005-01-09,4,732,ЮЗ 5м/с,3,732,ЮЗ 5м/с
2005-01-10,1,735,З 5м/с,0,741,З 5м/с
2005-01-11,1,738,ЮЗ 2м/с,3,738,ЮЗ 2м/с
2005-01-12,3,746,СЗ 3м/с,-1,748,СЗ 3м/с
2005-01-13,3,747,ЮЗ 3м/с,2,747,ЮЗ 3м/с
2005-01-14,2,747,Ю 2м/с,1,747,Ю 2м/с
2005-01-15,0,747,Ш,0,747,Ш
2005-01-16,-3,753,З 2м/с,-8,755,З 2м/с
2005-01-17,-2,752,ЮЗ 3м/с,-2,752,ЮЗ 3м/с
2005-01-18,-2,750,ЮЗ 1м/с,-6,750,ЮЗ 1м/с
2005-01-19,-3,752,Ю 2м/с,-9,753,Ю 2м/с
2005-01-20,-3,749,Ю 4м/с,-4,747,Ю 4м/с
2005-01-21,0,737,ЮВ 7м/с,1,735,ЮВ 7м/с
2005-01-22,1,735,ЮВ 7м/с,0,736,ЮВ 7м/с
2005-01-23,-2,741,ЮВ 3м/с,-5,741,ЮВ 3м/с
2005-01-24,-6,748,ЮВ 2м/с,-7,751,ЮВ 2м/с
2005-01-25,-10,757,В 3м/с,-11,759,В 3м/с
2005-01-26,-14,762,ЮВ 2м/с,-17,762,ЮВ 2м/с
2005-01-27,-12,756,В 6м/с,-10,753,В 6м/с
2005-01-28,-11,755,ЮВ 6м/с,-11,756,ЮВ 6м/с
2005-01-29,-12,758,ЮВ 4м/с,-11,757,ЮВ 4м/с
2005-01-30,-11,754,ЮВ 3м/с,-11,754,ЮВ 3м/с
2005-01-31,-9,747,ЮВ 5м/с,-8,746,ЮВ 5м/с
2005-02-01,-8,750,ЮВ 6м/с,-9,751,ЮВ 6м/с
2005-02-02,-10,756,ЮВ 3м/с,-12,759,ЮВ 3м/с
2005-02-03,-12,765,В 2м/с,-12,765,В 2м/с
2005-02-04,-10,766,СЗ 1м/с,-15,766,СЗ 1м/с
2005-02-05,-11,767,СЗ 1м/с,-18,768,СЗ 1м/с
2005-02-06,-10,767,З 2м/с,-16,766,З 2м/с
2005-02-07,-9,762,СЗ 1м/с,-8,763,СЗ 1м/с
2005-02-08,-5,764,СЗ 2м/с,-6,763,СЗ 2м/с
2005-02-09,-6,761,З 1м/с,-6,761,З 1м/с
2005-02-10,-7,761,ЮЗ 1м/с,-13,759,ЮЗ 1м/с
2005-02-11,-9,754,ЮЗ 4м/с,-9,752,ЮЗ 4м/с
2005-02-12,-11,751,Ю 5м/с,-12,750,Ю 5м/с
2005-02-13,-10,752,ЮВ 4м/с,-12,751,ЮВ 4м/с
2005-02-14,-4,748,ЮВ 7м/с,-5,748,ЮВ 7м/с
2005-02-15,-2,751,ЮВ 3м/с,0,752,ЮВ 3м/с
2005-02-16,1,754,Ю 4м/с,-1,754,Ю 4м/с
2005-02-17,-4,750,ЮВ 3м/с,-6,748,ЮВ 3м/с
2005-02-18,-3,741,В 1м/с,-4,741,В 1м/с
2005-02-19,-4,740,С 3м/с,-5,738,С 3м/с
2005-02-20,-3,739,С 2м/с,-5,741,С 2м/с
2005-02-21,-10,747,С 2м/с,-11,749,С 2м/с
2005-02-22,-8,756,З 1м/с,-10,757,З 1м/с
2005-02-23,-5,763,В 1м/с,-11,763,В 1м/с
2005-02-24,-10,761,З 2м/с,-17,759,З 2м/с
2005-02-25,-12,752,Ю 2м/с,-16,749,Ю 2м/с
2005-02-26,-9,743,Ю 2м/с,-13,741,Ю 2м/с
2005-02-27,-5,740,ЮВ 2м/с,-7,739,ЮВ 2м/с
2005-02-28,-8,725,С 5м/с,-10,720,С 5м/с
2005-03-01,-11,732,ЮЗ 5м/с,-14,735,ЮЗ 5м/с
2005-03-02,-12,744,ЮЗ 4м/с,-15,747,ЮЗ 4м/с
2005-03-03,-9,754,ЮЗ 2м/с,-13,756,ЮЗ 2м/с
2005-03-04,-5,759,Ю 2м/с,-8,759,Ю 2м/с
2005-03-05,-4,756,В 3м/с,-7,755,В 3м/с
2005-03-06,-4,751,В 3м/с,-5,747,В 3м/с
2005-03-07,-5,741,ЮВ 4м/с,-3,738,ЮВ 4м/с
2005-03-08,-3,736,Ю 5м/с,-5,736,Ю 5м/с
2005-03-09,-3,736,ЮЗ 1м/с,-9,736,ЮЗ 1м/с
2005-03-10,-5,734,З 4м/с,-9,735,З 4м/с
2005-03-11,-9,737,ЮЗ 5м/с,-12,738,ЮЗ 5м/с
2005-03-12,-8,736,ЮВ 6м/с,-5,735,ЮВ 6м/с
2005-03-13,0,736,Ю 4м/с,-1,737,Ю 4м/с
2005-03-14,-2,741,З 4м/с,-8,744,З 4м/с
2005-03-15,0,743,ЮЗ 3м/с,-2,744,ЮЗ 3м/с
2005-03-16,-4,748,СЗ 3м/с,-10,750,СЗ 3м/с
2005-03-17,-4,748,Ю 2м/с,-7,744,Ю 2м/с
2005-03-18,-2,729,Ю 5м/с,0,727,Ю 5м/с
2005-03-19,-7,728,З 4м/с,-10,729,З 4м/с
2005-03-20,-8,732,СЗ 6м/с,-11,732,СЗ 6м/с
2005-03-21,-6,735,СЗ 4м/с,-7,738,СЗ 4м/с
2005-03-22,-2,739,З 4м/с,-3,741,З 4м/с
2005-03-23,-1,745,З 4м/с,-4,747,З 4м/с
2005-03-24,-2,753,З 2м/с,-9,753,З 2м/с
2005-03-25,-1,744,ЮЗ 3м/с,-1,742,ЮЗ 3м/с
2005-03-26,2,738,З 2м/с,0,738,З 2м/с
2005-03-27,0,744,З 4м/с,-5,744,З 4м/с
2005-03-28,-4,744,СЗ 4м/с,-8,746,СЗ 4м/с
2005-03-29,-4,748,СЗ 4м/с,-8,750,СЗ 4м/с
2005-03-30,-2,751,Ш,-7,751,Ш
2005-03-31,0,750,СЗ 4м/с,-3,751,СЗ 4м/с
2005-04-01,1,756,С 3м/с,-2,756,С 3м/с
2005-04-02,2,758,ЮЗ 2м/с,-2,757,ЮЗ 2м/с
2005-04-03,3,748,ЮЗ 5м/с,4,747,ЮЗ 5м/с
2005-04-04,3,756,З 2м/с,0,755,З 2м/с
2005-04-05,7,753,ЮЗ 2м/с,2,753,ЮЗ 2м/с
2005-04-06,7,748,Ю 4м/с,5,747,Ю 4м/с
2005-04-07,8,753,ЮЗ 1м/с,4,753,ЮЗ 1м/с
2005-04-08,10,753,Ю 2м/с,6,752,Ю 2м/с
2005-04-09,10,753,Ю 4м/с,6,753,Ю 4м/с
2005-04-10,11,753,ЮВ 5м/с,8,752,ЮВ 5м/с
2005-04-11,6,747,З 1м/с,3,748,З 1м/с
2005-04-12,8,745,З 5м/с,3,747,З 5м/с
2005-04-13,16,749,ЮЗ 6м/с,8,748,ЮЗ 6м/с
2005-04-14,17,747,ЮЗ 4м/с,12,746,ЮЗ 4м/с
2005-04-15,18,747,В 4м/с,12,747,В 4м/с
2005-04-16,19,744,В 3м/с,15,741,В 3м/с
2005-04-17,12,735,СВ 3м/с,9,734,СВ 3м/с
2005-04-18,7,738,С 3м/с,6,738,С 3м/с
2005-04-19,11,735,Ш,12,732,Ш
2005-04-20,2,735,С 4м/с,1,738,С 4м/с
2005-04-21,3,744,ЮВ 1м/с,2,743,ЮВ 1м/с
2005-04-22,3,747,Ш,2,747,Ш
2005-04-23,6,741,Ш,6,741,Ш
2005-04-24,5,745,ЮЗ 5м/с,3,748,ЮЗ 5м/с
2005-04-25,7,753,Ю 2м/с,4,752,Ю 2м/с
2005-04-26,10,753,Ш,7,753,Ш
2005-04-27,15,753,ЮВ 2м/с,12,752,ЮВ 2м/с
2005-04-28,16,752,В 2м/с,11,750,В 2м/с
2005-04-29,15,746,В 3м/с,11,745,В 3м/с
2005-04-30,16,743,С 3м/с,13,743,С 3м/с
2005-05-01,17,742,Ш,13,742,Ш
2005-05-02,10,743,СЗ 3м/с,8,745,СЗ 3м/с
2005-05-03,14,747,С 4м/с,9,748,С 4м/с
2005-05-04,15,745,Ю 1м/с,11,744,Ю 1м/с
2005-05-05,19,740,Ю 3м/с,16,739,Ю 3м/с
2005-05-06,18,738,Ю 5м/с,15,738,Ю 5м/с
2005-05-07,17,740,З 4м/с,13,741,З 4м/с
2005-05-08,20,741,ЮВ 4м/с,14,739,ЮВ 4м/с
2005-05-09,14,741,ЮВ 3м/с,14,742,ЮВ 3м/с
2005-05-10,13,747,ЮЗ 5м/с,12,748,ЮЗ 5м/с
2005-05-11,14,752,Ю 2м/с,11,753,Ю 2м/с
2005-05-12,12,759,СВ 1м/с,18,749,СВ 1м/с
2005-05-13,15,746,ЮВ 5м/с,9,747,ЮВ 5м/с
2005-05-14,15,748,Ю 4м/с,9,748,Ю 4м/с
2005-05-15,15,753,СЗ 2м/с,9,753,СЗ 2м/с
2005-05-16,18,756,ЮВ 2м/с,13,754,ЮВ 2м/с
2005-05-17,21,754,Ю 1м/с,15,753,Ю 1м/с
2005-05-18,23,753,Ю 4м/с,16,753,Ю 4м/с
2005-05-19,25,751,Ю 4м/с,21,751,Ю 4м/с
2005-05-20,25,751,Ю 4м/с,17,751,Ю 4м/с
2005-05-21,26,750,Ю 5м/с,21,750,Ю 5м/с
2005-05-22,28,751,Ю 5м/с,22,751,Ю 5м/с
2005-05-23,30,753,ЮЗ 3м/с,22,752,ЮЗ 3м/с
2005-05-24,31,752,Ш,21,752,Ш
2005-05-25,28,750,В 1м/с,20,748,В 1м/с
2005-05-26,22,749,СЗ 4м/с,17,750,СЗ 4м/с
2005-05-27,22,750,З 3м/с,18,748,З 3м/с
2005-05-28,25,744,З 6м/с,20,743,З 6м/с
2005-05-29,22,745,З 5м/с,19,744,З 5м/с
2005-05-30,20,743,СЗ 4м/с,17,744,СЗ 4м/с
2005-05-31,20,744,СВ 1м/с,16,743,СВ 1м/с
2005-06-01,17,741,З 2м/с,14,741,З 2м/с
2005-06-02,11,742,С 2м/с,11,741,С 2м/с
2005-06-03,16,744,С 3м/с,13,745,С 3м/с
2005-06-04,15,746,З 3м/с,12,747,З 3м/с
2005-06-05,21,748,Ю 3м/с,17,747,Ю 3м/с
2005-06-06,24,747,ЮЗ 5м/с,19,747,ЮЗ 5м/с
2005-06-07,23,750,ЮЗ 3м/с,17,750,ЮЗ 3м/с
2005-06-08,23,747,Ю 3м/с,16,747,Ю 3м/с
2005-06-09,16,745,З 2м/с,15,745,З 2м/с
2005-06-10,20,744,З 3м/с,17,744,З 3м/с
2005-06-11,23,744,ЮВ 1м/с,18,744,ЮВ 1м/с
2005-06-12,26,741,ЮВ 4м/с,22,741,ЮВ 4м/с
2005-06-13,24,741,ЮЗ 3м/с,18,741,ЮЗ 3м/с
2005-06-14,21,742,Ю 2м/с,16,742,Ю 2м/с
2005-06-15,21,744,СВ 1м/с,17,745,СВ 1м/с
2005-06-16,22,747,В 3м/с,18,748,В 3м/с
2005-06-17,22,747,В 2м/с,19,744,В 2м/с
2005-06-18,19,738,В 3м/с,15,737,В 3м/с
2005-06-19,14,735,СВ 4м/с,13,734,СВ 4м/с
2005-06-20,11,732,З 4м/с,10,733,З 4м/с
2005-06-21,10,737,В 3м/с,10,739,В 3м/с
2005-06-22,16,740,С 2м/с,14,741,С 2м/с
2005-06-23,20,741,З 4м/с,13,743,З 4м/с
2005-06-24,24,744,СЗ 3м/с,18,744,СЗ 3м/с
2005-06-25,24,744,СЗ 3м/с,19,744,СЗ 3м/с
2005-06-26,26,741,ЮЗ 4м/с,15,741,ЮЗ 4м/с
2005-06-27,17,744,СЗ 3м/с,13,744,СЗ 3м/с
2005-06-28,19,741,Ю 2м/с,16,740,Ю 2м/с
2005-06-29,18,738,ЮЗ 3м/с,14,738,ЮЗ 3м/с
2005-06-30,16,734,ЮЗ 4м/с,11,734,ЮЗ 4м/с
2005-07-01,16,736,З 4м/с,15,738,З 4м/с
2005-07-02,16,741,СЗ 3м/с,15,741,СЗ 3м/с
2005-07-03,21,745,СЗ 4м/с,17,746,СЗ 4м/с
2005-07-04,19,746,С 2м/с,16,745,С 2м/с
2005-07-05,21,744,СЗ 4м/с,15,744,СЗ 4м/с
2005-07-06,21,743,С 3м/с,17,743,С 3м/с
2005-07-07,21,744,СЗ 2м/с,15,744,СЗ 2м/с
2005-07-08,19,748,С 2м/с,15,748,С 2м/с
2005-07-09,20,748,З 3м/с,15,747,З 3м/с
2005-07-10,16,749,С 3м/с,13,749,С 3м/с
2005-07-11,17,753,С 3м/с,13,752,С 3м/с
2005-07-12,23,750,СЗ 2м/с,16,750,СЗ 2м/с
2005-07-13,25,748,З 2м/с,17,747,З 2м/с
2005-07-14,27,747,З 3м/с,27,747,З 3м/с
2005-07-15,28,747,ЮЗ 3м/с,18,747,ЮЗ 3м/с
2005-07-16,28,747,Ю 3м/с,20,747,Ю 3м/с
2005-07-17,27,744,В 1м/с,19,744,В 1м/с
2005-07-18,23,743,Ш,18,743,Ш
2005-07-19,22,743,С 1м/с,21,743,С 1м/с
2005-07-20,26,742,ЮЗ 2м/с,20,741,ЮЗ 2м/с
2005-07-21,24,739,Ю 2м/с,20,739,Ю 2м/с
2005-07-22,24,741,ЮЗ 2м/с,18,742,ЮЗ 2м/с
2005-07-23,26,744,ЮЗ 3м/с,17,744,ЮЗ 3м/с
2005-07-24,25,744,ЮВ 2м/с,20,744,ЮВ 2м/с
2005-07-25,26,744,ЮВ 4м/с,20,744,ЮВ 4м/с
2005-07-26,20,744,СВ 1м/с,18,744,СВ 1м/с
2005-07-27,24,744,СЗ 2м/с,19,744,СЗ 2м/с
2005-07-29,22,747,СЗ 2м/с,17,746,СЗ 2м/с
2005-07-30,24,747,С 2м/с,18,747,С 2м/с
2005-07-31,26,745,ЮЗ 4м/с,22,744,ЮЗ 4м/с
2005-08-01,26,744,С 2м/с,23,744,С 2м/с
2005-08-02,25,744,СЗ 2м/с,20,744,СЗ 2м/с
2005-08-03,24,746,СЗ 3м/с,18,747,СЗ 3м/с
2005-08-04,23,749,С 3м/с,16,749,С 3м/с
2005-08-05,25,749,ЮВ 2м/с,16,749,ЮВ 2м/с
2005-08-06,25,748,СВ 2м/с,19,755,СВ 2м/с
